CONCEPTID	CONCEPTSTATUS	FULLYSPECIFIEDNAME	CTV3ID	SNOMEDID	ISPRIMITIVE
281470000	0	Entire artery of abdomen (body structure)	Xa1la	T-4601E	1
281471001	0	Abdominal vascular structure (body structure)	Xa1lc	T-D400C	1
281483004	0	Entire body wall (body structure)	Xa1lq	T-D2018	1
281488008	0	Entire lower respiratory tract (body structure)	Xa1lx	T-2000B	1
281501002	0	Intra-abdominal digestive structure (body structure)	Xa1mB	T-50006	1
281586009	0	Special atomic mapping values (qualifier value)	Xa1o6	R-42008	1
281600005	0	Intestinal stoma (morphologic abnormality)	Xa1oa	T-50504	1
281647001	0	Adverse reaction (disorder)	Xa1pa	F-02A7D	1
281666001	0	Family history of disorder (situation)	Xa1px	G-018A	0
281691001	0	Physiological monitoring regimes (regime/therapy)	Xa1qY	P0-005ED	1
281733008	0	Skin of part of upper limb (body structure)	Xa1rN	T-0260A	1
281734002	0	Skin of part of shoulder (body structure)	Xa1rO	T-02419	1
281817001	0	Diathermy device (physical object)	Xa1tI	A-1400D	1
281825004	0	Region of thoracic cavity (body structure)	Xa1tQ	T-D320F	1
281827007	0	Regional cardiovascular structure (body structure)	Xa1tW	T-30009	1
281829005	0	Regional nervous structure (body structure)	Xa1tY	T-A0009	1
281832008	0	Entire auditory system (body structure)	Xa1tc	T-A0061	1
281833003	0	Entire hematological system (body structure)	Xa1tf	T-D03B3	1
281867008	0	Multisystem disorder (disorder)	Xa1ub	DF-00244	1
281901006	0	Intra-abdominal urinary structure (body structure)	Xa1vD	T-D4018	1
281904003	0	Pelvic cavity urinary structure (body structure)	Xa1vI	T-D6229	1
281905002	0	Pelvic cavity male genital structure (body structure)	Xa1vJ	T-D622A	1
281906001	0	Pelvic cavity female genital structure (body structure)	Xa1vK	T-D622B	1
281954009	0	Injury classification grades (qualifier value)	Xa1w8	R-42247	1
281958007	0	Fracture alignments (morphologic abnormality)	Xa1wG	M-12012	1
282005002	0	Open injury (qualifier value)	Xa1xB	R-42276	1
282032007	0	Periods of life (qualifier value)	Xa1y3	R-4227B	1
282089006	0	Replacement - action (qualifier value)	Xa1zb	P0-021BF	1
282100009	0	Adverse reaction to substance (disorder)	Xa1zq	F-034FC	0
282408009	0	Recurrent subluxation of shoulder joint (disorder)	Xa25K	D1-22499	0
282465005	0	Physiological functions and activities (navigational concept)	Xa26Z	R-4234F	1
282716004	0	Gross motor functions (observable entity)	Xa2AZ	R-427A4	1
282744003	2	Injury of body structure (disorder)	Xa2CJ	DD-002B3	1
282745002	0	Injury by mechanism (disorder)	Xa2CK	DD-002B4	0
282771003	0	Pelvic injury (disorder)	Xa2Cu	DF-00A6F	0
284003005	0	Bone injury (disorder)	Xa2YB	D1-60012	0
284181007	0	Incision and drainage of abscess (procedure)	Xa2dR	P1-0105E	0
284365007	0	Examination of body site (procedure)	Xa2hZ	P2-01416	0
284366008	0	Examination of body system (procedure)	Xa2ha	P2-01417	0
284465006	0	Finding relating to psychosocial functioning (finding)	Xa2jK	F-90099	1
284488007	0	Domestic artefact (physical object)	Xa2jx	A-0099F	1
284521000	0	Pitting edema (finding)	Xa2ka	F-01C66	0
284548004	0	Hospital department (environment)	Xa2l8	R-3012B	1
284666000	0	Trophic life form (organism)	Xa2nK	L-0000D	1
284667009	0	Heterotroph (organism)	Xa2nL	L-0000E	1
285128009	0	Personal environment (environment)	Xa2zo	R-30183	1
285201006	0	Hospital environment (environment)	Xa31K	R-3018E	1
285323007	0	Non-ionizing radiation (physical force)	Xa34e	A-81009	1
285592006	0	Personal care activity (observable entity)	Xa39r	F-020F4	1
285854004	0	Emotion (observable entity)	Xa3HY	F-02283	1
286558002	0	Ureteric stent (physical object)	Xa3W7	A-11C08	1
286565005	0	Ureteroscopic ureteric stent procedure (procedure)	Xa3WE	P1-73049	1
286648007	0	Cystoscopic ureteric stent procedure (procedure)	Xa3Xp	P1-7373B	0
286738000	0	Removal of urinary catheter (procedure)	XU48A	P1-70057	0
286850002	0	Personal hygiene activities, function (observable entity)	Xa3bU	F-03142	1
286851003	0	Activities for washing and drying self, function (observable entity)	Xa3bV	F-0314B	1
286852005	0	Washing self, function (observable entity)	Xa3bW	F-0314C	1
286861005	0	Suprapubic catheter (physical object)	Xa3dh	A-26BFE	1
286862003	0	Cystostomy tube (physical object)	Xa3dj	A-2640C	1
287620002	2	Removal of bladder catheter	XUU5C	R-F2BD8	1
287708003	0	Transurethral bladder excision (procedure)	Xa3s3	P1-7473C	0
287728004	0	Open bladder diverticulectomy (procedure)	Xa3sN	P1-74318	0
287825009	2	Excision - large intestine (procedure)	Xa3tx	P1-57004	1
288013007	0	Open bladder excision (procedure)	Xa3xF	P1-03069	0
288122006	0	Lower bowel endoscopy - removal of object (procedure)	Xa3z2	P1-50573	0
288162005	0	Orthopedic device removal (procedure)	Xa3zj	P1-1019C	0
288318008	0	[D]Blood pressure raised, hypertension not diagnosed (situation)	Xa42K	R-208A5	1
288524001	0	Courses (qualifier value)	Xa48J	R-424EF	1
288526004	0	Episodicities (qualifier value)	Xa48Q	R-424F0	1
288527008	0	New episode (qualifier value)	Xa48R	R-424FA	1
288529006	0	Context values (qualifier value)	Xa48U	R-424FC	1
288531002	0	Finding status values (qualifier value)	Xa49D	R-424FE	1
288532009	0	Context values for actions (qualifier value)	Xa49E	R-424FF	1
289883005	0	Finding of female genital functions (finding)	Xa4do	F-700EC	1
289896006	0	Menstrual problem (navigational concept)	Xa4e4	F-840B5	1
289960006	0	Musculoskeletal structure of thorax (body structure)	Xa4fF	T-D305C	1
289964002	0	Surgical material (substance)	Xa4fL	F-61786	1
290019005	0	Non-metal elements and their compounds or derivatives (substance)	Xa4h1	F-61794	1
292039001	2	Analgesics and nonsteroidal anti-inflammatory drug adverse reaction (disorder)	Xa5FI	DF-10014	1
292040004	0	Analgesic adverse reaction (disorder)	Xa5FJ	DF-10016	0
292041000	0	Non-opioid analgesic adverse reaction (disorder)	Xa5FK	DF-10017	0
292043002	2	Salicylate adverse reaction (disorder)	Xa5FM	DF-10019	1
292044008	0	Aspirin adverse reaction (disorder)	Xa5FN	DF-1001A	0
292548001	0	Drug groups primarily affecting respiratory system adverse reaction (disorder)	Xa5NN	DF-10B10	0
292614006	0	Xanthine adverse reaction (disorder)	Xa5OR	DF-10B52	0
292617004	0	Theophylline adverse reaction (disorder)	Xa5OU	DF-10B55	0
292618009	0	Bronchodilator preparations adverse reaction (disorder)	Xa5OV	DF-10B56	0
292670005	0	Drug groups primarily affecting musculoskeletal system adverse reaction (disorder)	Xa5PK	DF-10B89	0
292671009	0	Drug for the treatment of gout adverse reaction (disorder)	Xa5PL	DF-10B8A	0
292675000	0	Uricosuric agent adverse reaction (disorder)	Xa5PO	DF-10B8D	0
292700004	0	Smooth muscle relaxant adverse reaction (disorder)	Xa5Pn	DF-10BA6	0
293304001	0	Hematological agents adverse reaction (disorder)	Xa5ZN	DF-10DF9	0
293353001	0	Foods, vitamins, electrolytes inorganic salts adverse reaction (navigational concept)	Xa5a8	DF-10E28	1
293416008	0	Drug groups primarily affecting cardiovascular system adverse reaction (disorder)	Xa5b9	DF-10E67	0
293453002	0	Diuretic adverse reaction (disorder)	Xa5bj	DF-10E8B	0
297129003	4	Family history finding (context-dependent category)	Xa6YI	F-01C46	1
297223007	0	Divided colostomy stoma (morphologic abnormality)	Xa6aI	T-59309	1
297268004	0	Ear, nose and throat finding (finding)	Xa6bM	F-00CC7	0
297935002	0	Upper female genital structure (body structure)	Xa6m9	T-80008	1
297971001	0	Finding of sensation of skin (finding)	Xa6ms	F-40034	1
298145003	0	Joint absent (finding)	Xa6qW	F-13018	1
298149009	0	Lesion of joint (finding)	Xa6qa	F-1301C	1
298160000	0	Inflamed joint (finding)	Xa6qv	F-1301D	0
298179002	0	Finding of joint movement (finding)	Xa6rF	F-100D6	1
298245005	0	Joint stable (finding)	Xa6sH	F-13077	1
298257001	0	Joint cool (finding)	Xa6sT	F-1307E	1
298258006	0	Joint cold (finding)	Xa6sU	F-1307F	1
298266002	0	Joint problem (finding)	Xa6sc	F-13085	1
298325004	0	Finding of movement (finding)	Xa6tr	F-A0096	1
298363007	2	Finding of regional structure (finding)	Xa6v7	F-100F0	1
298705000	0	Finding of region of thorax (finding)	Xa70m	F-02B04	0
298767005	0	Finding of shoulder joint (finding)	Xa71n	F-1706D	0
299231009	0	Hip joint finding (finding)	Xa79R	F-1821F	0
299321000	0	Knee joint finding (finding)	Xa7Aw	F-1862D	0
299691001	0	Finding of blood, lymphatics and immune system (finding)	Xa7Hi	F-03851	1
299717005	0	Carotid and/or cerebral and/or subclavian structures (body structure)	Xa7ID	T-41069	1
299979007	0	Organic nitrogen compound (substance)	Xa7Ms	C-10116	1
299987008	0	Amides and derivatives (substance)	Xa7Ne	C-10117	1
300007000	0	Screening for cardiovascular system disease (procedure)	Xa7O7	P2-06096	0
300050005	0	Organic acid or organic acid derivative (substance)	Xa7PC	C-10119	1
300307005	0	Finding of appendix (finding)	Xa7Tv	F-5022E	0
300358007	0	Functional finding of gastrointestinal tract (finding)	Xa7Uq	F-5024F	1
300359004	0	Finding of vomiting (finding)	Xa7Ur	F-50251	1
300373008	0	Finding of defecation (finding)	Xa7V6	F-50256	1
300388003	2	Finding of diarrhea (finding)	Xa7VN	F-5025E	1
300457003	0	Lesion of bladder (finding)	Xa7Wf	F-72154	1
300479008	0	Genital finding (finding)	Xa7X3	F-70081	0
300576004	4	Finding of nausea (finding)	Xa7ee	F-50263	1
300847008	2	Finding of a mass (finding)	Xa7jG	F-041A0	1
300848003	0	Mass of body structure (finding)	Xa7jH	F-041A1	0
300853008	0	Mass of lymphoreticular structure (finding)	Xa7jM	F-041A6	0
300861003	0	Mass of musculoskeletal structure (finding)	Xa7jV	F-041AD	0
301095005	0	Cardiac finding (finding)	Xa7rj	F-30164	0
301096006	0	Finding of left ventricle (finding)	Xa7rk	F-30165	0
301139003	0	Systemic arterial finding (finding)	Xa7sT	F-3A03D	0
301182002	2	General cardiovascular finding (finding)	Xa7tB	F-3017F	1
301186004	0	Upper respiratory tract finding (finding)	Xa7tI	F-201B5	0
301191003	0	Lesion of nose (finding)	Xa7tO	F-010E8	1
301193000	4	Finding of discharge of nose (finding)	Xa7tQ	F-010EA	1
301226008	0	Lower respiratory tract finding (finding)	Xa7tx	F-20106	0
301227004	0	Tracheobronchial finding (finding)	Xa7ty	F-20107	0
301228009	0	Finding of trachea (finding)	Xa7tz	F-20108	0
301229001	0	Bronchial finding (finding)	Xa7u1	F-20109	0
301230006	0	Lung finding (finding)	Xa7u2	F-2010A	0
301232003	0	Lesion of lung (finding)	Xa7u4	F-2010C	1
301296002	0	Mediastinal finding (finding)	Xa7vT	F-01105	0
301305006	0	Finding of general observation of appearance (finding)	Xa7vj	F-01107	1
301355003	0	Pain of respiratory structure (finding)	Xa7wi	F-A2613	0
301362007	0	Pain of digestive structure (finding)	Xa7wp	F-A2619	0
301365009	0	Pain of head and neck region (finding)	Xa7ws	F-A261C	0
301369003	0	Finding of pattern of pain (finding)	Xa7ww	F-003D5	1
301370002	0	Finding of sensory dimension of pain (finding)	Xa7wx	F-01251	1
301457005	0	Amines and their derivatives (substance)	Xa7yc	C-1009E	1
301810000	0	Infection by site (disorder)	Xa85n	DE-00017	0
301811001	0	Bacterial infection by site (disorder)	Xa85o	DE-10043	0
301812008	0	Salicylic acid and derivatives (substance)	Xa85r	C-100B9	1
301827008	0	Lesion of bronchus (finding)	Xa86G	F-2012B	1
301857004	0	Finding of body region (finding)	Xa86q	F-0120E	0
301893002	0	Metabolites and metabolic markers (substance)	Xa87X	F-6108E	1
302154007	0	Ankylosis of upper limb joint (disorder)	Xa8EG	D1-22399	0
302160007	0	Household, family and support network detail (observable entity)	Xa8EV	F-008CD	1
302168000	0	Inflammation of large intestine (disorder)	Xa8Eh	D5-40030	0
302184004	0	Stomach and/or duodenal structures (body structure)	Xa8H1	T-50111	1
302185003	0	Esophageal and/or gastric structures (body structure)	Xa8H2	T-50112	1
302199004	0	Examination - action (qualifier value)	Xa8HM	P0-0202E	1
302252000	0	Musculoskeletal functions and activities (navigational concept)	Xa8J8	R-40709	1
302292003	0	Finding of trunk structure (finding)	Xa8Kt	F-0184A	0
302293008	0	Finding of limb structure (finding)	Xa8Ku	F-0184B	0
302456004	0	Introduction of substance into peritoneal cavity (procedure)	Xa8RA	P1-B702E	0
302508007	0	Entire colon (body structure)	Xa8SK	T-59302	1
302509004	0	Entire heart (body structure)	Xa8SM	T-D3032	1
302510009	0	Entire thoracic aorta (body structure)	Xa8SN	T-4600A	1
302512001	0	Entire bladder (body structure)	Xa8SQ	T-D006F	1
302536002	0	Entire joint (body structure)	Xa8Sp	T-15023	1
302537006	4	Surface region of shoulder (body structure)	Xa8Sq	T-D2223	1
302543008	0	Entire hip region (body structure)	Xa8Sx	T-D2503	1
302544002	0	Entire thigh (body structure)	Xa8Sy	T-D9106	1
302548004	0	Entire head (body structure)	Xa8T2	T-D1105	1
302549007	0	Entire face (body structure)	Xa8T3	T-D120A	1
302550007	0	Entire neck (body structure)	Xa8T4	T-D1607	1
302551006	0	Entire thorax (body structure)	Xa8T5	T-D3003	1
302552004	0	Entire back (surface region) (body structure)	Xa8T6	T-D067D	1
302553009	0	Entire abdomen (body structure)	Xa8T7	T-D4006	1
302727003	0	Salmonella group M phase 1 f-r (navigational concept)	Xa8wD	L-1A20C	1
302777000	0	Gastrointestinal investigation (procedure)	Xa96p	P0-053CF	0
302782007	0	Red blood cell color (observable entity)	Xa96w	F-009B2	1
302793009	4	General biological sample (specimen)	Xa979	G-800A	1
302872003	0	Disorder of hyperalimentation (disorder)	Xa9Av	D6-10028	1
303071001	0	Person in the family (person)	Xa9Fg	R-4229E	1
303080001	0	Entire joint of shoulder girdle (body structure)	Xa9Fx	T-1220A	1
303102005	0	Special disorder atoms (qualifier value)	Xa9GT	R-422A1	1
303112003	0	Fetal period (qualifier value)	Xa9Gu	R-422A6	1
303118004	0	Person in the healthcare environment (person)	Xa9Hd	R-422AB	1
303119007	0	Person in the community environment (person)	Xa9He	R-422AC	1
303270005	0	Liver and/or biliary structure (body structure)	Xa9QY	T-50007	1
303340002	0	Face and/or neck structure (body structure)	Xa9SY	T-D1006	1
303402001	0	Vascular structure of kidney (body structure)	Xa9U5	T-71019	1
303405004	0	Temporomandibular joint synovium (body structure)	Xa9UA	T-152A0	1
303409005	0	Bladder and outflow structure (body structure)	Xa9UY	T-70025	1
303417002	0	Larynx and/or tracheal structures (body structure)	Xa9VA	T-20103	1
303430001	0	Introduction of substance (qualifier value)	Xa9VT	P0-021C0	1
303455007	0	Entire pelvic organ (body structure)	Xa9WL	T-D401E	1
303503009	0	Musculoskeletal implant (physical object)	Xa9Xd	A-040A8	1
303519002	0	Pelvic alimentary structure (body structure)	Xa9Y4	T-D622D	1
303526002	0	Unilateral lung (body structure)	Xa9YD	T-2801D	0
303548008	0	Entire upper lobe of lung (body structure)	Xa9Yh	T-28821	1
303549000	0	Entire lower lobe of lung (body structure)	Xa9Yi	T-28831	1
303607000	0	Biomedical equipment (physical object)	Xa9aE	A-00F7D	1
303610007	0	Musculoskeletal prosthesis (physical object)	Xa9aM	A-040AE	1
303620002	0	Urogenital device (physical object)	Xa9e7	A-11F59	1
303624006	0	Musculoskeletal device (physical object)	Xa9eA	A-11F5B	1
303626008	0	Gastrointestinal device (physical object)	Xa9eC	A-11F5C	1
303699009	0	Gastrointestinal tube (physical object)	Xa9g0	A-2640F	1
303906007	0	Vascular structure of organs (body structure)	Xa9l5	T-40011	1
303979001	0	Skin of part of shoulder and upper arm (body structure)	Xa9nC	T-0260E	1
304035006	0	Regional back structure (body structure)	Xa9oX	T-D03DE	1
304061005	0	Vascular structure of neck (body structure)	Xa9pO	T-D1007	1
304062003	0	Intrathoracic vascular structure (body structure)	Xa9pP	T-D3218	1
304063008	0	Abdominal and pelvic vascular structure (body structure)	Xa9pQ	T-40016	1
304066000	0	Great vessel of thorax (body structure)	Xa9pW	T-D3219	1
304126001	2	Joint of ankle and foot (body structure)	Xa9qh	T-157AE	1
304149004	0	Entire bone of extremity (body structure)	XS0Qc	T-110A4	1
304275008	0	Corticosteroids and derivatives (substance)	Xa9uS	F-B0204	1
304366009	0	Catecholamines and their derivatives (substance)	Xa9wI	T-D03E3	1
304527002	0	Acute asthma (disorder)	Xa9zf	D2-000A4	1
304573000	0	Entire joint of lower limb (body structure)	XaA0m	T-157AF	1
304582006	0	Kidney and/or ureter structures (body structure)	XaA0y	T-7000A	1
304677007	4	Education and training (regime/therapy)	XaA2x	P0-0083F	1
304692008	0	Bone structure of pelvic region and/or thigh (body structure)	XaA3E	T-D03EC	1
304783003	0	Musculoskeletal structure of trunk (body structure)	XaA7K	T-D2019	1
304907005	0	Bone structure of hip (body structure)	XaABt	T-12709	1
305014001	0	Periarticular bone structure (body structure)	XaADv	T-1500C	1
305018003	0	Periarticular bone structure of hip joint (body structure)	XaADz	T-15716	1
305056002	0	Admission procedure (procedure)	XaAEh	P0-0010F	1
305058001	0	Patient encounter status (finding)	XaAEl	F-0002D	1
305072005	0	Structure of breast and/or endocrine system (body structure)	XaAF0	T-D004E	1
305335007	0	Admission to establishment (procedure)	XaAMo	P0-00268	1
306687008	0	Lower bowel structures (body structure)	XaAps	T-59003	1
306717007	0	Prostatic and/or seminal vesicle structures (body structure)	XaAqQ	T-90022	1
306720004	4	Synovial structure (body structure)	XaAqV	T-1000E	1
306721000	0	Bone and/or joint structure (body structure)	XaAqW	T-1000F	1
306867005	0	Periarticular bone structure of lower limb (body structure)	XaAtV	T-1273A	1
306954006	0	Regional vascular structure (body structure)	XaAvo	T-40007	1
306955007	0	Vascular structure of trunk (body structure)	XaAvp	T-40008	1
307142001	0	Temporal periods (qualifier value)	XaAzl	R-40FA6	1
307294006	0	Personal history finding (finding)	XaB3C	F-01C1F	1
307488001	0	Discharge - substance (substance)	XaB8R	T-D00E9	1
307580006	0	Recent asthma management (regime/therapy)	XaBAQ	P0-004BC	1
307824009	0	Administrative statuses (finding)	XaBFS	F-00E91	1
