CONCEPTID	CONCEPTSTATUS	FULLYSPECIFIEDNAME	CTV3ID	SNOMEDID	ISPRIMITIVE
420837001	0	Human insulin zinc suspension crystalline (substance)	XUe0z	C-A2255	1
420864000	0	Group of anatomical entities (body structure)	XUdob	T-D083D	1
421026006	0	Oral tablet (qualifier value)	XUdzl	C-50775	1
421092003	0	Allergic disorder of respiratory system (disorder)	XUdvw	D2-00134	0
421095001	0	Allergic disorder by body site affected (disorder)	XUdvt	DF-007A7	0
421235005	0	Structure of femur (body structure)	XUdoR	T-D083B	1
421371008	0	Structure of half of head lateral to midsagittal plane (body structure)	XUdol	T-D083E	0
421378002	0	Solid dose form (qualifier value)	XUdzA	C-50748	1
421480009	0	Lower extremity or both lower extremities (body structure)	XUdoc	T-D9045	1
421493004	0	Heart murmur (observable entity)	XUeKk	F-04DD7	1
421663001	0	Structure of bone (organ) (body structure)	XUdoP	T-D0502	1
421668005	0	Immune hypersensitivity disorder (disorder)	XUdvl	DF-007A0	0
421671002	0	Pneumonia associated with AIDS (disorder)	XUdyd	D2-00137	0
421727006	0	Phylum Nemata (organism)	XUdw9	L-002C7	1
421833007	0	Finding of pain sense (finding)	XUdql	F-04DD8	1
421874007	0	Respiratory disorder associated with AIDS (disorder)	XUdyj	D2-00138	0
421961002	0	Hypersensitivity reaction (disorder)	XUdqG	F-04E21	1
421967003	0	Drug dose form (qualifier value)	XUdzQ	C-5075B	1
421976005	0	Hypersensitivity disorder (disorder)	XUdvk	DF-0079F	0
422400008	0	Vomiting (disorder)	XUegH	DF-007C4	0
422499002	0	Structure of half of thoracic cavity lateral to midsagittal plane (body structure)	XUeOD	T-D321C	0
422525002	0	Structure of bilateral paired structures (body structure)	XUeNg	T-D0846	1
422587007	0	Nausea (finding)	XUegG	F-04E95	1
422614002	0	Structure of half of thorax lateral to midsagittal plane (body structure)	XUeOF	T-D301B	0
422697005	0	Structure of half of trunk lateral to midsagittal plane (body structure)	XUeOG	T-D201B	0
422723007	0	Structure of half of abdomen lateral to midsagittal plane (body structure)	XUeOL	T-D4026	0
423495002	0	Structure of right half of abdomen (body structure)	XUeON	T-D4028	0
423713007	0	Structure of left half of abdomen (body structure)	XUeOM	T-D4027	0
423857001	0	Structure of half of body lateral to midsagittal plane (body structure)	XUeOE	T-D084D	0
423938009	0	Oral contraceptive agent (substance)	XUf80	T-D0852	1
424124008	0	Sudden onset AND/OR short duration (qualifier value)	XUf6J	R-4258E	1
424199006	0	Substance induced asthma (disorder)	XUehJ	D2-0013A	0
424226004	0	Using device (attribute)	XUeQ0	G-C357	1
424372002	0	Edema of extremity (finding)	XUei3	F-04E41	0
424387007	0	Dose form by site prepared for (qualifier value)	XUeaj	C-507CF	1
424876005	0	Surgical approach (attribute)	XUeX2	G-C352	1
424900004	0	Recommendation - action (qualifier value)	XUeQf	P0-0223A	1
425391005	0	Using access device (attribute)	XUf81	G-C358	1
425689005	0	Education - action (qualifier value)	XUfYa	P0-0223F	1
426405000	0	Abnormal healing of fracture (morphologic abnormality)	XUfND	M-780FA	1
426718009	0	Fracture, open, displaced (morphologic abnormality)	XUfWc	M-1201A	1
427286007	0	Obstruction of lower respiratory tract (disorder)	XUfie	D2-00142	0
427640001	0	Non-allergic drug hypersensitivity disorder (disorder)	XUfMv	DF-007DF	0
427686004	0	Fracture, closed, displaced (morphologic abnormality)	XUfSw	M-1201B	1
427815006	0	Family Ascarididae (organism)	XUfkn	L-562FA	1
428002001	0	Phylum Sarcomastigophora (organism)	XUfno	L-00349	1
428097001	0	Disorder of hip joint (disorder)	XUfpL	D1-20A01	0
428724006	0	Arthropathy of knee joint (disorder)	XUfzS	D1-000A7	0
429723008	0	Procedure involving urinary catheter (procedure)	XUgFZ	P0-00C70	0
430220009	0	Specimen from head and neck structure (specimen)	XUgNc	G-8237	0
430230000	0	Biopsy of trunk (procedure)	XUgNm	P0-05E8E	0
430232008	0	Specimen from trunk (specimen)	XUgNo	G-823A	0
430238007	0	Specimen from nasal sinus (specimen)	XUgNu	G-823D	0
430268003	0	Specimen from bone (specimen)	XUgOO	G-8245	0
430395005	0	Pneumonia due to Gram negative bacteria (disorder)	XUgQR	DE-100B3	0
430636002	0	Structure of soft tissue of extremity (body structure)	XUgUK	T-1A006	1
430940009	0	Disorder of glenohumeral joint (disorder)	XUgZE	D1-000AF	0
431491007	0	Structure of upper urinary tract proper (body structure)	XUgi7	T-7000B	1
431938005	0	Structure of urinary tract proper (body structure)	XUgpK	T-7000C	1
432102000	0	Administration of substance (procedure)	XUgry	P1-05162	0
432754003	0	Injury of sternum (disorder)	XUh2U	D1-6004A	0
432825001	0	Body secretion specimen (specimen)	XUh3d	G-827E	0
438951008	0	Substance categorized by hazard characteristics (substance)	XUhv2	F-6223F	1
440131009	0	Oral dosage form product (product)	XUiE4	R-006FD	0
441649000	0	Class Cestoda and/or Class Trematoda and/or Phylum Nemata (organism)	XUicY	L-0034E	1
441742003	0	Evaluation finding (finding)	XUie3	R-00730	0
441862004	0	Infectious process (qualifier value)	XUifz	R-41B3C	1
441900009	0	Chemical (substance)	XUigb	F-6225C	1
442083009	0	Anatomical or acquired body structure (body structure)	XUijY	T-D0876	1
442246002	0	Disorder of joint of ankle and/or foot (disorder)	XUimB	D1-000BA	0
442285009	0	Excision of intestinal structure (procedure)	XUimo	P0-060DC	0
442614005	0	Parasitic process (qualifier value)	XUis7	R-41B3D	1
443390004	0	Refused (qualifier value)	XUjQO	R-425CC	1
443559000	0	Limited status concept (inactive concept)	XUjT7	R-F2CA6	1
443654002	0	Specimen from abdominal cavity (specimen)	XUjUe	G-82D4	0
443820000	0	Disorder of kidney and/or ureter (disorder)	XUjXK	D7-000E9	0
444003007	0	Disorder of joint of shoulder region (disorder)	XUjaH	D1-000BD	0
444018008	0	Person with characteristic related to subject of record (person)	XUjaW	S-0006A	1
444148008	0	Person in family of subject (person)	XUjcc	R-425CD	1
